TweetID,Date,Month,DayOfWeek,Hour,Topic,Hashtag,Sentiment,SentimentScore,Language,Device,Source,Likes,Retweets,Replies,Impressions,Verified,FollowerCount
TW100198,2023-06-24,Jun 2023,Saturday,8,Fashion,#Trends,Neutral,-0.001,English,Web,Android,0,0,0,1333,0,144
TW100199,2023-08-14,Aug 2023,Monday,2,Politics,#Vote,Positive,0.513,Portuguese,API,Twitter Web,132,43,21,175,0,589
TW100200,2023-04-18,Apr 2023,Tuesday,23,Food,#Food,Neutral,-0.0,English,API,Android,7,2,0,506,0,3970
TW100201,2023-12-23,Dec 2023,Saturday,16,Music,#Music,Positive,0.42,French,Mobile,iPhone,0,0,0,658,1,737
TW100202,2023-01-08,Jan 2023,Sunday,21,Politics,#Vote,Neutral,0.053,French,Web,Android,3,0,0,1611,0,1804
TW100203,2023-06-05,Jun 2023,Monday,2,Entertainment,#Bollywood,Positive,0.321,Spanish,Mobile,TweetDeck,9,2,1,146,1,10
TW100204,2023-09-05,Sep 2023,Tuesday,6,Entertainment,#Hollywood,Positive,0.152,Portuguese,Mobile,Android,32,9,2,41,0,441
TW100205,2023-12-15,Dec 2023,Friday,8,Politics,#Policy,Neutral,0.068,Hindi,Mobile,TweetDeck,34,12,8,46,0,36
TW100206,2023-08-25,Aug 2023,Friday,14,Technology,#AI,Positive,0.418,Portuguese,Web,Android,43,10,8,165,1,1869
TW100207,2023-05-12,May 2023,Friday,3,Climate,#SaveEarth,Positive,0.672,French,Mobile,iPhone,14,2,2,16,0,2116
TW100208,2023-10-07,Oct 2023,Saturday,23,Technology,#Python,Positive,0.585,French,Mobile,Twitter Web,73,21,5,1043,0,2673
TW100209,2023-11-09,Nov 2023,Thursday,18,Climate,#COP28,Neutral,-0.054,English,Mobile,iPhone,54,9,5,181,0,212
TW100210,2023-08-27,Aug 2023,Sunday,14,Food,#Food,Positive,0.434,French,Mobile,Android,19,5,4,100,0,4190
TW100211,2023-11-06,Nov 2023,Monday,9,Gaming,#Esports,Neutral,-0.046,English,Mobile,Android,21,2,2,364,0,448
TW100212,2023-05-03,May 2023,Wednesday,6,Entertainment,#Series,Negative,-0.838,Hindi,Web,Twitter Web,5,1,0,86,0,2538
TW100213,2023-05-06,May 2023,Saturday,11,Health,#Health,Positive,0.731,English,Desktop,iPhone,21,4,5,970,0,571
TW100214,2023-09-28,Sep 2023,Thursday,22,Technology,#MachineLearning,Positive,0.973,Spanish,Web,Android,1,0,0,608,0,1220
TW100215,2023-06-17,Jun 2023,Saturday,10,Sports,#NBA,Negative,-0.796,English,Mobile,Android,3,1,0,1523,1,171
TW100216,2023-01-02,Jan 2023,Monday,7,Entertainment,#Hollywood,Negative,-0.777,English,Mobile,Android,82,29,20,494,0,795
TW100217,2023-10-10,Oct 2023,Tuesday,18,Climate,#Sustainability,Positive,0.489,Hindi,Mobile,Twitter Web,25,3,5,168,0,74
TW100218,2023-05-21,May 2023,Sunday,9,Health,#MentalHealth,Neutral,-0.045,Hindi,Web,iPhone,8,2,0,162,1,11
TW100219,2023-01-06,Jan 2023,Friday,9,Movies,#BoxOffice,Positive,0.338,English,Mobile,Twitter Web,60,13,7,253,0,1347
TW100220,2023-03-15,Mar 2023,Wednesday,14,Politics,#Democracy,Positive,0.661,Hindi,Mobile,iPhone,151,28,10,456,0,1026
TW100221,2023-07-26,Jul 2023,Wednesday,9,Economy,#Stock,Neutral,0.089,Hindi,Web,Twitter Web,5,0,0,1005,0,239
TW100222,2023-09-05,Sep 2023,Tuesday,3,Sports,#Olympics,Neutral,0.092,Spanish,Web,Android,0,0,0,299,0,960
TW100223,2023-05-25,May 2023,Thursday,8,Economy,#Inflation,Neutral,-0.013,English,Mobile,iPhone,20,7,2,149,0,5589
TW100224,2023-02-10,Feb 2023,Friday,13,Food,#Recipe,Negative,-0.68,Spanish,Mobile,Twitter Web,51,5,11,56,0,284
TW100225,2023-11-14,Nov 2023,Tuesday,23,Gaming,#PS5,Positive,0.355,Hindi,Web,Android,20,7,2,340,0,959
TW100226,2023-04-01,Apr 2023,Saturday,17,Technology,#Python,Positive,0.874,Spanish,Mobile,iPhone,80,16,17,1234,0,605
TW100227,2023-07-07,Jul 2023,Friday,12,Movies,#BoxOffice,Positive,0.639,English,Mobile,iPhone,76,17,11,768,0,698
TW100228,2023-11-20,Nov 2023,Monday,9,Fashion,#Trends,Negative,-0.937,English,Web,Android,31,5,2,87,1,1373
TW100229,2023-03-25,Mar 2023,Saturday,19,Sports,#NBA,Neutral,-0.029,English,Mobile,Android,4,1,0,220,1,1760
TW100230,2023-02-05,Feb 2023,Sunday,8,Health,#Fitness,Neutral,-0.03,English,Mobile,iPhone,5,1,0,882,1,1129
TW100231,2023-11-09,Nov 2023,Thursday,1,Technology,#AI,Positive,0.102,English,Web,iPhone,59,9,4,90,0,1557
TW100232,2023-07-28,Jul 2023,Friday,6,Economy,#Stock,Negative,-0.72,Spanish,Desktop,iPhone,30,8,2,119,0,495
TW100233,2023-06-01,Jun 2023,Thursday,18,Sports,#NBA,Positive,0.55,Hindi,Mobile,Android,38,11,7,94,0,856
TW100234,2023-11-13,Nov 2023,Monday,0,Technology,#ChatGPT,Negative,-0.144,English,API,Android,3,0,0,741,0,1573
TW100235,2023-07-26,Jul 2023,Wednesday,15,Music,#Concert,Negative,-0.261,Hindi,Web,iPhone,0,0,0,904,0,136
TW100236,2023-07-25,Jul 2023,Tuesday,15,Economy,#Finance,Neutral,0.08,English,Desktop,TweetDeck,9,1,1,813,0,42
TW100237,2023-07-04,Jul 2023,Tuesday,9,Economy,#Bitcoin,Positive,0.948,French,Mobile,Buffer,29,7,7,131,0,248
TW100238,2023-02-09,Feb 2023,Thursday,16,Economy,#Stock,Negative,-0.252,Spanish,Mobile,Android,1,0,0,238,0,999
TW100239,2023-07-26,Jul 2023,Wednesday,18,Politics,#Election,Neutral,-0.097,Hindi,Mobile,Android,11,2,2,710,0,1355
TW100240,2023-08-08,Aug 2023,Tuesday,11,Health,#Covid,Negative,-0.318,English,Mobile,Twitter Web,17,5,3,390,0,1260
TW100241,2023-04-14,Apr 2023,Friday,17,Economy,#Stock,Positive,0.626,English,Web,TweetDeck,101,32,20,408,0,1725
TW100242,2023-03-03,Mar 2023,Friday,3,Politics,#Election,Neutral,-0.056,English,Desktop,Twitter Web,5,0,0,593,0,65
TW100243,2023-10-06,Oct 2023,Friday,14,Climate,#Sustainability,Neutral,0.078,Spanish,Web,iPhone,3,0,0,268,0,39
TW100244,2023-08-05,Aug 2023,Saturday,5,Politics,#Government,Neutral,0.041,English,Web,Android,16,2,3,837,0,6805
TW100245,2023-04-01,Apr 2023,Saturday,18,Fashion,#Designer,Neutral,-0.028,French,API,iPhone,0,0,0,11,0,13
TW100246,2023-10-18,Oct 2023,Wednesday,18,Food,#Recipe,Negative,-0.638,Spanish,Mobile,iPhone,21,2,4,267,0,4675
TW100247,2023-03-15,Mar 2023,Wednesday,18,Sports,#Football,Negative,-0.81,English,Mobile,Twitter Web,79,29,9,375,0,681
TW100248,2023-06-15,Jun 2023,Thursday,22,Economy,#Economy,Neutral,0.026,English,Desktop,TweetDeck,6,2,0,1295,0,1194
TW100249,2023-12-05,Dec 2023,Tuesday,19,Music,#Music,Positive,0.253,Hindi,Web,iPhone,61,14,11,908,0,25
TW100250,2023-09-25,Sep 2023,Monday,10,Fashion,#Trends,Negative,-0.171,Portuguese,Mobile,Android,15,2,2,162,0,438
TW100251,2023-01-29,Jan 2023,Sunday,15,Economy,#Inflation,Negative,-0.203,English,Web,TweetDeck,64,19,5,993,0,1609
TW100252,2023-07-31,Jul 2023,Monday,22,Music,#Concert,Neutral,-0.087,French,Web,Buffer,9,3,0,204,0,1106
TW100253,2023-01-11,Jan 2023,Wednesday,2,Movies,#BoxOffice,Neutral,-0.071,English,Mobile,iPhone,9,1,0,91,1,181
TW100254,2023-02-25,Feb 2023,Saturday,4,Gaming,#Xbox,Negative,-0.944,English,Mobile,iPhone,4,0,0,560,0,2285
TW100255,2023-12-10,Dec 2023,Sunday,11,Politics,#Democracy,Positive,0.381,French,Web,Twitter Web,8,1,1,180,0,669
TW100256,2023-08-11,Aug 2023,Friday,14,Technology,#Tech,Negative,-0.301,French,Mobile,Android,18,5,2,550,0,46
TW100257,2023-12-03,Dec 2023,Sunday,2,Health,#Health,Neutral,0.032,Portuguese,Mobile,Android,9,2,1,580,0,131
TW100258,2023-12-11,Dec 2023,Monday,7,Health,#Covid,Negative,-0.127,French,Desktop,Android,39,9,8,257,0,1083
TW100259,2023-04-30,Apr 2023,Sunday,5,Economy,#Bitcoin,Positive,0.603,English,Desktop,Android,26,9,4,429,0,1598
TW100260,2023-03-17,Mar 2023,Friday,21,Sports,#Cricket,Neutral,0.004,Spanish,Web,Android,67,7,6,367,0,976
TW100261,2023-10-03,Oct 2023,Tuesday,13,Movies,#Review,Neutral,-0.092,Spanish,Mobile,Android,6,0,0,1267,0,2583
TW100262,2023-08-17,Aug 2023,Thursday,13,Fashion,#Fashion,Negative,-0.662,Spanish,Web,Twitter Web,42,10,8,1368,0,187
TW100263,2023-04-22,Apr 2023,Saturday,19,Climate,#ClimateChange,Neutral,0.01,English,Web,TweetDeck,10,2,0,17,1,5626
TW100264,2023-04-08,Apr 2023,Saturday,9,Food,#Food,Positive,0.65,English,Mobile,Twitter Web,123,19,28,594,0,1389
TW100265,2023-08-09,Aug 2023,Wednesday,2,Fashion,#Designer,Negative,-0.302,Hindi,Desktop,Android,2,0,0,371,0,346
TW100266,2023-03-04,Mar 2023,Saturday,21,Climate,#Green,Neutral,0.001,Hindi,Web,Twitter Web,3,0,0,457,0,330
TW100267,2023-02-27,Feb 2023,Monday,17,Movies,#Movies,Negative,-0.765,Spanish,Web,Buffer,11,2,0,292,1,778
TW100268,2023-07-27,Jul 2023,Thursday,1,Food,#Recipe,Positive,0.502,Portuguese,Mobile,iPhone,8,2,0,1722,0,10
TW100269,2023-10-09,Oct 2023,Monday,20,Economy,#Bitcoin,Negative,-0.809,Spanish,Web,TweetDeck,51,16,3,67,0,1262
TW100270,2023-12-06,Dec 2023,Wednesday,16,Health,#MentalHealth,Neutral,-0.014,French,Mobile,Twitter Web,4,0,0,209,0,190
TW100271,2023-09-10,Sep 2023,Sunday,14,Technology,#Tech,Positive,0.41,English,Web,Android,8,1,1,1163,0,870
TW100272,2023-08-02,Aug 2023,Wednesday,4,Climate,#Green,Neutral,-0.085,English,Web,Buffer,1,0,0,51,0,3940
TW100273,2023-08-28,Aug 2023,Monday,21,Climate,#SaveEarth,Positive,0.367,Spanish,Mobile,Twitter Web,37,4,3,419,0,1577
TW100274,2023-07-03,Jul 2023,Monday,21,Health,#Fitness,Neutral,0.016,English,Mobile,Twitter Web,9,1,1,145,1,1367
TW100275,2023-07-27,Jul 2023,Thursday,14,Economy,#Economy,Negative,-0.657,English,Mobile,iPhone,18,4,3,125,0,485
TW100276,2023-06-12,Jun 2023,Monday,17,Technology,#MachineLearning,Positive,0.245,English,Desktop,Twitter Web,37,4,5,261,1,825
TW100277,2023-01-19,Jan 2023,Thursday,16,Health,#Wellness,Positive,0.388,English,Web,Twitter Web,13,3,3,23,1,3277
TW100278,2023-05-21,May 2023,Sunday,12,Sports,#FIFA,Positive,0.241,English,Mobile,iPhone,16,4,0,1188,0,100
TW100279,2023-06-20,Jun 2023,Tuesday,5,Gaming,#Gaming,Negative,-0.918,English,Desktop,iPhone,18,3,2,168,0,1131
TW100280,2023-06-20,Jun 2023,Tuesday,14,Health,#Covid,Negative,-0.61,Hindi,Mobile,Buffer,8,1,1,347,0,721
TW100281,2023-01-06,Jan 2023,Friday,23,Climate,#Green,Neutral,0.071,Hindi,Desktop,Twitter Web,17,3,1,118,0,2932
TW100282,2023-09-04,Sep 2023,Monday,9,Entertainment,#Hollywood,Positive,0.278,English,Web,Buffer,10,2,1,181,0,251
TW100283,2023-01-30,Jan 2023,Monday,8,Entertainment,#Netflix,Negative,-0.91,English,Mobile,Android,42,15,2,249,0,173
TW100284,2023-01-11,Jan 2023,Wednesday,10,Politics,#Vote,Positive,0.146,French,API,iPhone,13,4,3,272,0,10
TW100285,2023-12-12,Dec 2023,Tuesday,14,Sports,#Cricket,Positive,0.348,Spanish,Mobile,iPhone,44,9,10,392,0,2345
TW100286,2023-01-12,Jan 2023,Thursday,14,Health,#Covid,Negative,-0.595,French,Desktop,iPhone,7,2,1,50,1,87
TW100287,2023-06-29,Jun 2023,Thursday,22,Movies,#Review,Negative,-0.733,Spanish,Web,Android,35,9,3,116,0,161
TW100288,2023-08-12,Aug 2023,Saturday,19,Economy,#Inflation,Positive,0.897,English,Mobile,Android,59,9,10,150,0,130
TW100289,2023-03-11,Mar 2023,Saturday,3,Sports,#Olympics,Positive,0.424,Hindi,Desktop,Twitter Web,86,18,6,669,0,84
TW100290,2023-04-05,Apr 2023,Wednesday,19,Movies,#Review,Negative,-0.443,Portuguese,Web,Twitter Web,25,8,2,315,0,964
TW100291,2023-05-24,May 2023,Wednesday,10,Gaming,#Esports,Negative,-0.576,English,Mobile,iPhone,3,0,0,146,1,348
TW100292,2023-07-18,Jul 2023,Tuesday,16,Food,#Recipe,Neutral,-0.07,Hindi,Mobile,iPhone,5,0,1,72,1,1451
TW100293,2023-01-30,Jan 2023,Monday,4,Politics,#Policy,Negative,-0.803,English,Web,iPhone,35,5,6,687,0,238
TW100294,2023-12-29,Dec 2023,Friday,1,Music,#Spotify,Neutral,-0.084,Spanish,Mobile,Android,39,7,5,46,0,659
TW100295,2023-05-04,May 2023,Thursday,23,Politics,#Policy,Negative,-0.492,English,Mobile,Twitter Web,100,11,22,430,0,791
TW100296,2023-06-11,Jun 2023,Sunday,0,Climate,#SaveEarth,Negative,-0.287,English,Mobile,Twitter Web,10,2,1,1152,0,953
TW100297,2023-12-31,Dec 2023,Sunday,22,Economy,#Stock,Positive,0.912,English,Desktop,Android,6,1,0,576,0,419
TW100298,2023-11-06,Nov 2023,Monday,16,Food,#Restaurant,Neutral,0.042,Hindi,Mobile,Android,19,6,1,25,0,160
TW100299,2023-09-08,Sep 2023,Friday,22,Health,#MentalHealth,Neutral,-0.052,Hindi,Mobile,iPhone,11,2,1,246,0,148
TW100300,2023-02-23,Feb 2023,Thursday,19,Fashion,#OOTD,Neutral,-0.019,English,Desktop,Buffer,13,4,1,182,0,378
TW100301,2023-07-07,Jul 2023,Friday,10,Sports,#NBA,Positive,0.183,Hindi,Mobile,Twitter Web,14,4,1,2618,0,26
TW100302,2023-04-21,Apr 2023,Friday,8,Economy,#Finance,Positive,0.35,Spanish,Mobile,iPhone,40,10,4,176,0,58
TW100303,2023-07-26,Jul 2023,Wednesday,0,Health,#Wellness,Neutral,0.023,Hindi,Desktop,iPhone,10,3,1,183,1,786
TW100304,2023-09-20,Sep 2023,Wednesday,15,Entertainment,#Hollywood,Negative,-0.341,French,API,Twitter Web,44,8,10,377,0,1454
TW100305,2023-04-26,Apr 2023,Wednesday,14,Economy,#Bitcoin,Positive,0.626,English,Web,Android,26,9,2,64,0,1691
TW100306,2023-09-27,Sep 2023,Wednesday,9,Sports,#NBA,Positive,0.473,Hindi,API,Android,21,4,1,1073,0,958
TW100307,2023-11-16,Nov 2023,Thursday,19,Economy,#Economy,Negative,-0.639,Portuguese,Web,Buffer,4,0,0,435,0,177
TW100308,2023-05-12,May 2023,Friday,19,Food,#Foodie,Positive,0.366,Hindi,Mobile,iPhone,22,2,1,146,0,834
TW100309,2023-01-16,Jan 2023,Monday,21,Music,#Spotify,Positive,0.846,English,Mobile,Twitter Web,4,1,0,441,0,994
TW100310,2023-06-30,Jun 2023,Friday,4,Entertainment,#Series,Neutral,0.003,English,Desktop,Buffer,2,0,0,259,0,2254
TW100311,2023-04-28,Apr 2023,Friday,11,Movies,#Oscars,Neutral,-0.095,English,Desktop,iPhone,3,0,0,471,0,914
TW100312,2023-07-05,Jul 2023,Wednesday,5,Fashion,#Fashion,Negative,-0.804,French,Mobile,Android,6,1,0,35,0,589
TW100313,2023-05-24,May 2023,Wednesday,9,Climate,#Sustainability,Positive,0.355,English,Mobile,Android,1,0,0,774,0,468
TW100314,2023-12-05,Dec 2023,Tuesday,19,Health,#Fitness,Negative,-0.245,English,Mobile,iPhone,15,3,2,241,0,10
TW100315,2023-12-09,Dec 2023,Saturday,16,Sports,#Football,Positive,0.912,Portuguese,Mobile,iPhone,6,2,1,863,0,46
TW100316,2023-07-19,Jul 2023,Wednesday,14,Fashion,#Fashion,Negative,-0.109,English,Mobile,iPhone,3,0,0,221,0,48
TW100317,2023-05-26,May 2023,Friday,13,Fashion,#OOTD,Negative,-0.698,English,Web,Twitter Web,15,3,1,18,1,42
TW100318,2023-10-07,Oct 2023,Saturday,14,Movies,#Cinema,Negative,-0.17,English,Mobile,iPhone,47,14,7,322,0,988
TW100319,2023-02-04,Feb 2023,Saturday,18,Health,#Covid,Neutral,-0.097,Hindi,API,Twitter Web,10,2,1,473,0,1312
TW100320,2023-10-16,Oct 2023,Monday,22,Food,#Foodie,Negative,-0.392,English,Mobile,iPhone,94,34,16,307,0,61
TW100321,2023-06-22,Jun 2023,Thursday,10,Food,#Restaurant,Negative,-0.342,Spanish,Web,Android,4,0,0,180,0,442
TW100322,2023-08-13,Aug 2023,Sunday,19,Fashion,#Designer,Positive,0.802,English,Web,Twitter Web,11,3,0,219,0,401
TW100323,2023-10-14,Oct 2023,Saturday,17,Climate,#COP28,Negative,-0.538,Spanish,Web,Android,4,0,0,457,0,2386
TW100324,2023-03-16,Mar 2023,Thursday,0,Economy,#Inflation,Positive,0.569,Portuguese,Mobile,Android,4,1,0,261,0,22
TW100325,2023-12-11,Dec 2023,Monday,7,Food,#Recipe,Positive,0.263,Hindi,Desktop,Twitter Web,17,3,1,89,0,365
TW100326,2023-03-11,Mar 2023,Saturday,14,Economy,#Economy,Negative,-0.269,English,Mobile,iPhone,21,3,2,255,0,1991
TW100327,2023-07-28,Jul 2023,Friday,8,Music,#Spotify,Positive,0.762,Hindi,Web,Twitter Web,82,29,17,111,1,50
TW100328,2023-09-24,Sep 2023,Sunday,21,Music,#Spotify,Positive,0.561,French,Mobile,iPhone,26,5,6,31,0,235
TW100329,2023-12-07,Dec 2023,Thursday,12,Gaming,#Esports,Neutral,0.034,English,Web,Twitter Web,17,6,2,70,0,999
TW100330,2023-07-05,Jul 2023,Wednesday,23,Health,#Wellness,Negative,-0.295,English,Web,Twitter Web,7,1,0,110,0,1585
TW100331,2023-07-02,Jul 2023,Sunday,15,Food,#Food,Neutral,-0.084,Hindi,Web,iPhone,23,8,2,836,0,2083
TW100332,2023-02-03,Feb 2023,Friday,18,Health,#MentalHealth,Neutral,0.002,English,Web,Buffer,17,3,2,518,0,65
TW100333,2023-03-19,Mar 2023,Sunday,8,Fashion,#OOTD,Neutral,0.072,Portuguese,Mobile,Twitter Web,20,6,4,187,1,910
TW100334,2023-07-15,Jul 2023,Saturday,10,Gaming,#Xbox,Negative,-0.849,French,Mobile,iPhone,37,8,8,241,0,1010
TW100335,2023-07-06,Jul 2023,Thursday,16,Entertainment,#Netflix,Negative,-0.373,English,Desktop,TweetDeck,37,4,8,555,0,149
TW100336,2023-07-25,Jul 2023,Tuesday,23,Politics,#Democracy,Positive,0.368,English,API,Twitter Web,49,8,4,1424,1,873
TW100337,2023-01-01,Jan 2023,Sunday,5,Entertainment,#Bollywood,Negative,-0.543,English,Mobile,Android,22,5,4,352,0,505
TW100338,2023-03-30,Mar 2023,Thursday,22,Politics,#Vote,Positive,0.349,English,Mobile,TweetDeck,112,39,20,151,0,719
TW100339,2023-03-22,Mar 2023,Wednesday,3,Politics,#Election,Negative,-1.0,English,Desktop,Android,1,0,0,123,0,330
TW100340,2023-09-08,Sep 2023,Friday,9,Politics,#Election,Positive,0.659,Spanish,Desktop,Android,6,1,0,234,0,36
TW100341,2023-10-17,Oct 2023,Tuesday,14,Economy,#Inflation,Positive,0.558,English,Mobile,Android,81,16,11,562,0,1113
TW100342,2023-07-15,Jul 2023,Saturday,20,Movies,#Oscars,Negative,-0.223,Spanish,Mobile,Twitter Web,9,3,2,254,0,1957
TW100343,2023-07-03,Jul 2023,Monday,21,Food,#Foodie,Neutral,-0.063,English,Desktop,iPhone,72,27,5,385,0,344
TW100344,2023-01-22,Jan 2023,Sunday,13,Sports,#NBA,Positive,0.368,French,Mobile,Android,5,1,0,176,0,1859
TW100345,2023-02-25,Feb 2023,Saturday,20,Gaming,#Xbox,Positive,0.529,English,Mobile,Twitter Web,2,0,0,94,1,184
TW100346,2023-12-02,Dec 2023,Saturday,13,Economy,#Bitcoin,Positive,0.36,Spanish,Desktop,TweetDeck,85,31,7,167,1,1404
TW100347,2023-01-02,Jan 2023,Monday,18,Health,#Fitness,Negative,-0.639,English,Mobile,TweetDeck,31,6,5,62,0,533
TW100348,2023-12-01,Dec 2023,Friday,15,Health,#MentalHealth,Neutral,0.066,Portuguese,Web,Twitter Web,28,3,5,350,1,480
TW100349,2023-03-08,Mar 2023,Wednesday,13,Movies,#Cinema,Neutral,-0.033,English,Desktop,TweetDeck,32,9,6,41,0,2607
TW100350,2023-08-14,Aug 2023,Monday,14,Movies,#Review,Positive,0.628,Hindi,Mobile,Android,171,50,27,1351,0,1247
TW100351,2023-05-10,May 2023,Wednesday,15,Fashion,#Trends,Neutral,0.045,English,Mobile,iPhone,7,0,1,960,0,489
TW100352,2023-04-30,Apr 2023,Sunday,15,Gaming,#Gaming,Positive,0.246,English,Desktop,iPhone,33,4,3,1302,0,1254
TW100353,2023-07-02,Jul 2023,Sunday,3,Climate,#COP28,Negative,-0.316,Hindi,Mobile,iPhone,5,1,0,232,1,1339
TW100354,2023-04-18,Apr 2023,Tuesday,16,Gaming,#Gaming,Negative,-0.764,English,Mobile,iPhone,61,7,8,587,0,671
TW100355,2023-10-02,Oct 2023,Monday,21,Politics,#Election,Neutral,0.058,English,Mobile,Android,19,6,4,2126,0,1353
TW100356,2023-11-14,Nov 2023,Tuesday,8,Gaming,#Gaming,Neutral,-0.063,English,Mobile,Twitter Web,8,2,0,503,0,119
TW100357,2023-05-01,May 2023,Monday,0,Health,#Covid,Negative,-0.134,English,Mobile,Android,15,4,3,178,0,290
TW100358,2023-05-29,May 2023,Monday,19,Politics,#Policy,Negative,-0.336,English,Mobile,iPhone,13,2,1,74,0,916
TW100359,2023-04-10,Apr 2023,Monday,18,Food,#Foodie,Negative,-0.462,English,Web,iPhone,68,9,7,845,0,810
TW100360,2023-06-04,Jun 2023,Sunday,14,Sports,#Football,Positive,0.582,English,Web,TweetDeck,10,2,0,613,0,337
TW100361,2023-05-29,May 2023,Monday,13,Movies,#Movies,Positive,0.575,Hindi,Desktop,Twitter Web,28,10,5,1330,0,1723
TW100362,2023-08-11,Aug 2023,Friday,11,Technology,#Python,Positive,0.212,English,Mobile,iPhone,61,19,14,436,0,895
TW100363,2023-09-24,Sep 2023,Sunday,9,Gaming,#Gaming,Positive,0.267,Hindi,Mobile,Android,20,5,1,817,0,1073
TW100364,2023-12-08,Dec 2023,Friday,21,Economy,#Finance,Negative,-0.224,English,Mobile,TweetDeck,14,2,2,905,0,2532
TW100365,2023-02-20,Feb 2023,Monday,17,Movies,#BoxOffice,Positive,0.528,English,Mobile,Twitter Web,20,3,2,305,0,112
TW100366,2023-10-10,Oct 2023,Tuesday,6,Food,#Recipe,Positive,0.851,English,Web,iPhone,42,5,2,47,0,1857
TW100367,2023-08-17,Aug 2023,Thursday,22,Politics,#Democracy,Positive,0.308,Hindi,Desktop,Android,53,10,9,1080,0,3389
TW100368,2023-06-10,Jun 2023,Saturday,23,Movies,#Cinema,Negative,-0.714,Spanish,Mobile,Twitter Web,18,4,3,165,0,120
TW100369,2023-01-05,Jan 2023,Thursday,17,Politics,#Democracy,Neutral,-0.097,English,Mobile,Android,28,7,4,52,0,924
TW100370,2023-10-09,Oct 2023,Monday,12,Politics,#Democracy,Positive,0.909,Hindi,Mobile,Twitter Web,72,15,16,523,0,380
TW100371,2023-09-20,Sep 2023,Wednesday,20,Movies,#Review,Negative,-0.964,Hindi,Mobile,iPhone,42,10,3,479,0,160
TW100372,2023-05-31,May 2023,Wednesday,15,Fashion,#OOTD,Neutral,0.063,English,Web,Android,12,1,0,295,0,703
TW100373,2023-07-01,Jul 2023,Saturday,3,Climate,#Sustainability,Neutral,0.088,French,Mobile,Buffer,20,7,3,225,0,242
TW100374,2023-09-13,Sep 2023,Wednesday,17,Music,#Spotify,Neutral,0.097,English,Web,Twitter Web,0,0,0,181,0,413
TW100375,2023-04-11,Apr 2023,Tuesday,12,Health,#Wellness,Positive,0.54,Hindi,Desktop,Twitter Web,39,11,4,449,0,344
TW100376,2023-12-20,Dec 2023,Wednesday,5,Food,#Recipe,Positive,0.115,English,Web,iPhone,153,55,25,560,0,80
TW100377,2023-07-18,Jul 2023,Tuesday,16,Fashion,#Style,Positive,0.871,Portuguese,Mobile,Twitter Web,35,11,3,361,0,872
TW100378,2023-07-14,Jul 2023,Friday,22,Fashion,#Fashion,Negative,-0.816,English,Desktop,Android,2,0,0,1050,0,64
TW100379,2023-06-14,Jun 2023,Wednesday,12,Health,#Covid,Neutral,0.056,English,Mobile,TweetDeck,5,0,0,176,0,10
TW100380,2023-02-03,Feb 2023,Friday,18,Climate,#SaveEarth,Positive,0.985,English,API,Android,9,3,1,618,0,133
TW100381,2023-03-26,Mar 2023,Sunday,17,Technology,#ChatGPT,Positive,0.361,English,Mobile,iPhone,10,2,2,305,0,1435
TW100382,2023-02-12,Feb 2023,Sunday,13,Technology,#AI,Negative,-0.948,Portuguese,Mobile,Android,71,23,10,1453,0,602
TW100383,2023-01-05,Jan 2023,Thursday,2,Economy,#Finance,Neutral,-0.083,Hindi,Mobile,iPhone,7,2,0,432,0,442
TW100384,2023-06-21,Jun 2023,Wednesday,18,Health,#Covid,Positive,0.663,French,Mobile,Twitter Web,24,4,2,790,1,95
TW100385,2023-10-03,Oct 2023,Tuesday,16,Movies,#Movies,Neutral,0.008,English,Mobile,Android,17,5,4,169,1,102
TW100386,2023-07-16,Jul 2023,Sunday,23,Entertainment,#OTT,Neutral,-0.073,French,Mobile,iPhone,1,0,0,551,0,13
TW100387,2023-09-09,Sep 2023,Saturday,0,Technology,#AI,Positive,0.302,Spanish,Mobile,Twitter Web,42,8,8,136,0,154
TW100388,2023-05-26,May 2023,Friday,5,Health,#Wellness,Negative,-0.65,Spanish,Web,TweetDeck,8,1,1,539,0,870
TW100389,2023-09-12,Sep 2023,Tuesday,21,Music,#Spotify,Positive,0.573,Portuguese,Mobile,Android,112,43,15,193,0,127
TW100390,2023-03-29,Mar 2023,Wednesday,9,Economy,#Economy,Positive,0.47,English,Mobile,Android,19,2,2,1842,0,1024
TW100391,2023-11-14,Nov 2023,Tuesday,11,Technology,#AI,Positive,0.29,Spanish,Web,iPhone,56,6,9,672,0,1686
TW100392,2023-01-03,Jan 2023,Tuesday,19,Climate,#SaveEarth,Negative,-0.356,English,Mobile,Android,7,1,1,46,0,529
TW100393,2023-07-24,Jul 2023,Monday,23,Movies,#Oscars,Positive,0.423,English,Desktop,TweetDeck,27,6,2,630,0,1503
TW100394,2023-05-21,May 2023,Sunday,21,Entertainment,#Hollywood,Negative,-0.842,Hindi,Mobile,iPhone,30,11,6,127,0,1669
TW100395,2023-08-04,Aug 2023,Friday,15,Sports,#Football,Neutral,0.05,Hindi,API,iPhone,16,4,3,85,0,10
TW100396,2023-01-11,Jan 2023,Wednesday,19,Gaming,#Esports,Positive,0.264,Hindi,Web,Android,2,0,0,185,0,298
TW100397,2023-02-08,Feb 2023,Wednesday,16,Music,#Music,Negative,-0.605,English,Mobile,Android,29,5,6,494,0,861
